M,L,485,0,6249
S,M,0,485,6249
L,S,485,485,5764
S,M,0,970,5764
L,S,485,970,5279
S,M,0,1455,5279
L,S,485,1455,4794
S,M,0,1940,4794
L,S,485,1940,4309
S,M,0,2425,4309
L,S,485,2425,3824
S,M,0,2910,3824
L,S,485,2910,3339
S,M,0,3395,3339
L,S,485,3395,2854
S,M,0,3880,2854
L,S,485,3880,2369
S,M,0,4365,2369
L,S,485,4365,1884
S,M,0,4850,1884
L,S,485,4850,1399
S,M,0,5335,1399
L,S,485,5335,914
S,M,0,5820,914
L,S,485,5820,429
S,M,56,6249,429
M,L,56,0,6678
S,M,0,56,6678
L,S,485,56,6193
S,M,0,541,6193
L,S,485,541,5708
S,M,0,1026,5708
L,S,485,1026,5223
S,M,0,1511,5223
L,S,485,1511,4738
S,M,0,1996,4738
L,S,485,1996,4253
S,M,0,2481,4253
L,S,485,2481,3768
S,M,0,2966,3768
L,S,485,2966,3283
S,M,0,3451,3283
L,S,485,3451,2798
S,M,0,3936,2798
L,S,485,3936,2313
S,M,0,4421,2313
L,S,485,4421,1828
S,M,0,4906,1828
L,S,485,4906,1343
S,M,0,5391,1343
L,S,485,5391,858
S,M,0,5876,858
L,S,485,5876,373
S,M,112,6249,373
M,L,112,0,6622
S,M,0,112,6622
L,S,485,112,6137
S,M,0,597,6137
L,S,485,597,5652
S,M,0,1082,5652
L,S,485,1082,5167
S,M,0,1567,5167
L,S,485,1567,4682
S,M,0,2052,4682
L,S,485,2052,4197
S,M,0,2537,4197
L,S,485,2537,3712
S,M,0,3022,3712
L,S,485,3022,3227
S,M,0,3507,3227
L,S,485,3507,2742
S,M,0,3992,2742
L,S,485,3992,2257
S,M,0,4477,2257
L,S,485,4477,1772
S,M,0,4962,1772
L,S,485,4962,1287
S,M,0,5447,1287
L,S,485,5447,802
S,M,0,5932,802
L,S,485,5932,317
S,M,168,6249,317
M,L,168,0,6566
S,M,0,168,6566
L,S,485,168,6081
S,M,0,653,6081
L,S,485,653,5596
S,M,0,1138,5596
L,S,485,1138,5111
S,M,0,1623,5111
L,S,485,1623,4626
S,M,0,2108,4626
L,S,485,2108,4141
S,M,0,2593,4141
L,S,485,2593,3656
S,M,0,3078,3656
L,S,485,3078,3171
S,M,0,3563,3171
L,S,485,3563,2686
S,M,0,4048,2686
L,S,485,4048,2201
S,M,0,4533,2201
L,S,485,4533,1716
S,M,0,5018,1716
L,S,485,5018,1231
S,M,0,5503,1231
L,S,485,5503,746
S,M,0,5988,746
L,S,485,5988,261
S,M,224,6249,261
M,L,224,0,6510
S,M,0,224,6510
L,S,485,224,6025
S,M,0,709,6025
L,S,485,709,5540
S,M,0,1194,5540
L,S,485,1194,5055
S,M,0,1679,5055
L,S,485,1679,4570
S,M,0,2164,4570
L,S,485,2164,4085
S,M,0,2649,4085
L,S,485,2649,3600
S,M,0,3134,3600
L,S,485,3134,3115
S,M,0,3619,3115
L,S,485,3619,2630
S,M,0,4104,2630
L,S,485,4104,2145
S,M,0,4589,2145
L,S,485,4589,1660
S,M,0,5074,1660
L,S,485,5074,1175
S,M,0,5559,1175
L,S,485,5559,690
S,M,0,6044,690
L,S,485,6044,205
S,M,280,6249,205
M,L,280,0,6454
S,M,0,280,6454
L,S,485,280,5969
S,M,0,765,5969
L,S,485,765,5484
S,M,0,1250,5484
L,S,485,1250,4999
S,M,0,1735,4999
L,S,485,1735,4514
S,M,0,2220,4514
L,S,485,2220,4029
S,M,0,2705,4029
L,S,485,2705,3544
S,M,0,3190,3544
L,S,485,3190,3059
S,M,0,3675,3059
L,S,485,3675,2574
S,M,0,4160,2574
L,S,485,4160,2089
S,M,0,4645,2089
L,S,485,4645,1604
S,M,0,5130,1604
L,S,485,5130,1119
S,M,0,5615,1119
L,S,485,5615,634
S,M,0,6100,634
L,S,485,6100,149
S,M,336,6249,149
M,L,336,0,6398
S,M,0,336,6398
L,S,485,336,5913
S,M,0,821,5913
L,S,485,821,5428
S,M,0,1306,5428
L,S,485,1306,4943
S,M,0,1791,4943
L,S,485,1791,4458
S,M,0,2276,4458
L,S,485,2276,3973
S,M,0,2761,3973
L,S,485,2761,3488
S,M,0,3246,3488
L,S,485,3246,3003
S,M,0,3731,3003
L,S,485,3731,2518
S,M,0,4216,2518
L,S,485,4216,2033
S,M,0,4701,2033
L,S,485,4701,1548
S,M,0,5186,1548
L,S,485,5186,1063
S,M,0,5671,1063
L,S,485,5671,578
S,M,0,6156,578
L,S,485,6156,93
S,M,392,6249,93
M,L,392,0,6342
S,M,0,392,6342
L,S,485,392,5857
S,M,0,877,5857
L,S,485,877,5372
S,M,0,1362,5372
L,S,485,1362,4887
S,M,0,1847,4887
L,S,485,1847,4402
S,M,0,2332,4402
L,S,485,2332,3917
S,M,0,2817,3917
L,S,485,2817,3432
S,M,0,3302,3432
L,S,485,3302,2947
S,M,0,3787,2947
L,S,485,3787,2462
S,M,0,4272,2462
L,S,485,4272,1977
S,M,0,4757,1977
L,S,485,4757,1492
S,M,0,5242,1492
L,S,485,5242,1007
S,M,0,5727,1007
L,S,485,5727,522
S,M,0,6212,522
L,S,485,6212,37
S,M,448,6249,37
M,L,448,0,6286
S,M,0,448,6286
L,S,485,448,5801
S,M,0,933,5801
L,S,485,933,5316
S,M,0,1418,5316
L,S,485,1418,4831
S,M,0,1903,4831
L,S,485,1903,4346
S,M,0,2388,4346
L,S,485,2388,3861
S,M,0,2873,3861
L,S,485,2873,3376
S,M,0,3358,3376
L,S,485,3358,2891
S,M,0,3843,2891
L,S,485,3843,2406
S,M,0,4328,2406
L,S,485,4328,1921
S,M,0,4813,1921
L,S,485,4813,1436
S,M,0,5298,1436
L,S,485,5298,951
S,M,0,5783,951
L,S,485,5783,466
S,M,19,6249,466
M,L,19,0,6715
S,M,0,19,6715
L,S,485,19,6230
S,M,0,504,6230
L,S,485,504,5745
S,M,0,989,5745
L,S,485,989,5260
S,M,0,1474,5260
L,S,485,1474,4775
S,M,0,1959,4775
L,S,485,1959,4290
S,M,0,2444,4290
L,S,485,2444,3805
S,M,0,2929,3805
L,S,485,2929,3320
S,M,0,3414,3320
L,S,485,3414,2835
S,M,0,3899,2835
L,S,485,3899,2350
S,M,0,4384,2350
L,S,485,4384,1865
S,M,0,4869,1865
L,S,485,4869,1380
S,M,0,5354,1380
L,S,485,5354,895
S,M,0,5839,895
L,S,485,5839,410
S,M,75,6249,410
M,L,75,0,6659
S,M,0,75,6659
L,S,485,75,6174
S,M,0,560,6174
L,S,485,560,5689
S,M,0,1045,5689
L,S,485,1045,5204
S,M,0,1530,5204
L,S,485,1530,4719
S,M,0,2015,4719
L,S,485,2015,4234
S,M,0,2500,4234
L,S,485,2500,3749
S,M,0,2985,3749
L,S,485,2985,3264
S,M,0,3470,3264
L,S,485,3470,2779
S,M,0,3955,2779
L,S,485,3955,2294
S,M,0,4440,2294
L,S,485,4440,1809
S,M,0,4925,1809
L,S,485,4925,1324
S,M,0,5410,1324
L,S,485,5410,839
S,M,0,5895,839
L,S,485,5895,354
S,M,131,6249,354
M,L,131,0,6603
S,M,0,131,6603
L,S,485,131,6118
S,M,0,616,6118
L,S,485,616,5633
S,M,0,1101,5633
L,S,485,1101,5148
S,M,0,1586,5148
L,S,485,1586,4663
S,M,0,2071,4663
L,S,485,2071,4178
S,M,0,2556,4178
L,S,485,2556,3693
S,M,0,3041,3693
L,S,485,3041,3208
S,M,0,3526,3208
L,S,485,3526,2723
S,M,0,4011,2723
L,S,485,4011,2238
S,M,0,4496,2238
L,S,485,4496,1753
S,M,0,4981,1753
L,S,485,4981,1268
S,M,0,5466,1268
L,S,485,5466,783
S,M,0,5951,783
L,S,485,5951,298
S,M,187,6249,298
M,L,187,0,6547
S,M,0,187,6547
L,S,485,187,6062
S,M,0,672,6062
L,S,485,672,5577
S,M,0,1157,5577
L,S,485,1157,5092
S,M,0,1642,5092
L,S,485,1642,4607
S,M,0,2127,4607
L,S,485,2127,4122
S,M,0,2612,4122
L,S,485,2612,3637
S,M,0,3097,3637
L,S,485,3097,3152
S,M,0,3582,3152
L,S,485,3582,2667
S,M,0,4067,2667
L,S,485,4067,2182
S,M,0,4552,2182
L,S,485,4552,1697
S,M,0,5037,1697
L,S,485,5037,1212
S,M,0,5522,1212
L,S,485,5522,727
S,M,0,6007,727
L,S,485,6007,242
S,M,243,6249,242
M,L,243,0,6491
S,M,0,243,6491
L,S,485,243,6006
S,M,0,728,6006
L,S,485,728,5521
S,M,0,1213,5521
L,S,485,1213,5036
S,M,0,1698,5036
L,S,485,1698,4551
S,M,0,2183,4551
L,S,485,2183,4066
S,M,0,2668,4066
L,S,485,2668,3581
S,M,0,3153,3581
L,S,485,3153,3096
S,M,0,3638,3096
L,S,485,3638,2611
S,M,0,4123,2611
L,S,485,4123,2126
S,M,0,4608,2126
L,S,485,4608,1641
S,M,0,5093,1641
L,S,485,5093,1156
S,M,0,5578,1156
L,S,485,5578,671
S,M,0,6063,671
L,S,485,6063,186
S,M,299,6249,186
M,L,299,0,6435
S,M,0,299,6435
L,S,485,299,5950
S,M,0,784,5950
L,S,485,784,5465
S,M,0,1269,5465
L,S,485,1269,4980
S,M,0,1754,4980
L,S,485,1754,4495
S,M,0,2239,4495
L,S,485,2239,4010
S,M,0,2724,4010
L,S,485,2724,3525
S,M,0,3209,3525
L,S,485,3209,3040
S,M,0,3694,3040
L,S,485,3694,2555
S,M,0,4179,2555
L,S,485,4179,2070
S,M,0,4664,2070
L,S,485,4664,1585
S,M,0,5149,1585
L,S,485,5149,1100
S,M,0,5634,1100
L,S,485,5634,615
S,M,0,6119,615
L,S,485,6119,130
S,M,355,6249,130
M,L,355,0,6379
S,M,0,355,6379
L,S,485,355,5894
S,M,0,840,5894
L,S,485,840,5409
S,M,0,1325,5409
L,S,485,1325,4924
S,M,0,1810,4924
L,S,485,1810,4439
S,M,0,2295,4439
L,S,485,2295,3954
S,M,0,2780,3954
L,S,485,2780,3469
S,M,0,3265,3469
L,S,485,3265,2984
S,M,0,3750,2984
L,S,485,3750,2499
S,M,0,4235,2499
L,S,485,4235,2014
S,M,0,4720,2014
L,S,485,4720,1529
S,M,0,5205,1529
L,S,485,5205,1044
S,M,0,5690,1044
L,S,485,5690,559
S,M,0,6175,559
L,S,485,6175,74
S,M,411,6249,74
M,L,411,0,6323
S,M,0,411,6323
L,S,485,411,5838
S,M,0,896,5838
L,S,485,896,5353
S,M,0,1381,5353
L,S,485,1381,4868
S,M,0,1866,4868
L,S,485,1866,4383
S,M,0,2351,4383
L,S,485,2351,3898
S,M,0,2836,3898
L,S,485,2836,3413
S,M,0,3321,3413
L,S,485,3321,2928
S,M,0,3806,2928
L,S,485,3806,2443
S,M,0,4291,2443
L,S,485,4291,1958
S,M,0,4776,1958
L,S,485,4776,1473
S,M,0,5261,1473
L,S,485,5261,988
S,M,0,5746,988
L,S,485,5746,503
S,M,0,6231,503
L,S,485,6231,18
S,M,467,6249,18
M,L,467,0,6267
S,M,0,467,6267
L,S,485,467,5782
S,M,0,952,5782
L,S,485,952,5297
S,M,0,1437,5297
L,S,485,1437,4812
S,M,0,1922,4812
L,S,485,1922,4327
S,M,0,2407,4327
L,S,485,2407,3842
S,M,0,2892,3842
L,S,485,2892,3357
S,M,0,3377,3357
L,S,485,3377,2872
S,M,0,3862,2872
L,S,485,3862,2387
S,M,0,4347,2387
L,S,485,4347,1902
S,M,0,4832,1902
L,S,485,4832,1417
S,M,0,5317,1417
L,S,485,5317,932
S,M,0,5802,932
L,S,485,5802,447
S,M,38,6249,447
M,L,38,0,6696
S,M,0,38,6696
L,S,485,38,6211
S,M,0,523,6211
L,S,485,523,5726
S,M,0,1008,5726
L,S,485,1008,5241
S,M,0,1493,5241
L,S,485,1493,4756
S,M,0,1978,4756
L,S,485,1978,4271
S,M,0,2463,4271
L,S,485,2463,3786
S,M,0,2948,3786
L,S,485,2948,3301
S,M,0,3433,3301
L,S,485,3433,2816
S,M,0,3918,2816
L,S,485,3918,2331
S,M,0,4403,2331
L,S,485,4403,1846
S,M,0,4888,1846
L,S,485,4888,1361
S,M,0,5373,1361
L,S,485,5373,876
S,M,0,5858,876
L,S,485,5858,391
S,M,94,6249,391
M,L,94,0,6640
S,M,0,94,6640
L,S,485,94,6155
S,M,0,579,6155
L,S,485,579,5670
S,M,0,1064,5670
L,S,485,1064,5185
S,M,0,1549,5185
L,S,485,1549,4700
S,M,0,2034,4700
L,S,485,2034,4215
S,M,0,2519,4215
L,S,485,2519,3730
S,M,0,3004,3730
L,S,485,3004,3245
S,M,0,3489,3245
L,S,485,3489,2760
S,M,0,3974,2760
L,S,485,3974,2275
S,M,0,4459,2275
L,S,485,4459,1790
S,M,0,4944,1790
L,S,485,4944,1305
S,M,0,5429,1305
L,S,485,5429,820
S,M,0,5914,820
L,S,485,5914,335
S,M,150,6249,335
M,L,150,0,6584
S,M,0,150,6584
L,S,485,150,6099
S,M,0,635,6099
L,S,485,635,5614
S,M,0,1120,5614
L,S,485,1120,5129
S,M,0,1605,5129
L,S,485,1605,4644
S,M,0,2090,4644
L,S,485,2090,4159
S,M,0,2575,4159
L,S,485,2575,3674
S,M,0,3060,3674
L,S,485,3060,3189
S,M,0,3545,3189
L,S,485,3545,2704
S,M,0,4030,2704
L,S,485,4030,2219
S,M,0,4515,2219
L,S,485,4515,1734
S,M,0,5000,1734
L,S,485,5000,1249
S,M,0,5485,1249
L,S,485,5485,764
S,M,0,5970,764
L,S,485,5970,279
S,M,206,6249,279
M,L,206,0,6528
S,M,0,206,6528
L,S,485,206,6043
S,M,0,691,6043
L,S,485,691,5558
S,M,0,1176,5558
L,S,485,1176,5073
S,M,0,1661,5073
L,S,485,1661,4588
S,M,0,2146,4588
L,S,485,2146,4103
S,M,0,2631,4103
L,S,485,2631,3618
S,M,0,3116,3618
L,S,485,3116,3133
S,M,0,3601,3133
L,S,485,3601,2648
S,M,0,4086,2648
L,S,485,4086,2163
S,M,0,4571,2163
L,S,485,4571,1678
S,M,0,5056,1678
L,S,485,5056,1193
S,M,0,5541,1193
L,S,485,5541,708
S,M,0,6026,708
L,S,485,6026,223
S,M,262,6249,223
M,L,262,0,6472
S,M,0,262,6472
L,S,485,262,5987
S,M,0,747,5987
L,S,485,747,5502
S,M,0,1232,5502
L,S,485,1232,5017
S,M,0,1717,5017
L,S,485,1717,4532
S,M,0,2202,4532
L,S,485,2202,4047
S,M,0,2687,4047
L,S,485,2687,3562
S,M,0,3172,3562
L,S,485,3172,3077
S,M,0,3657,3077
L,S,485,3657,2592
S,M,0,4142,2592
L,S,485,4142,2107
S,M,0,4627,2107
L,S,485,4627,1622
S,M,0,5112,1622
L,S,485,5112,1137
S,M,0,5597,1137
L,S,485,5597,652
S,M,0,6082,652
L,S,485,6082,167
S,M,318,6249,167
M,L,318,0,6416
S,M,0,318,6416
L,S,485,318,5931
S,M,0,803,5931
L,S,485,803,5446
S,M,0,1288,5446
L,S,485,1288,4961
S,M,0,1773,4961
L,S,485,1773,4476
S,M,0,2258,4476
L,S,485,2258,3991
S,M,0,2743,3991
L,S,485,2743,3506
S,M,0,3228,3506
L,S,485,3228,3021
S,M,0,3713,3021
L,S,485,3713,2536
S,M,0,4198,2536
L,S,485,4198,2051
S,M,0,4683,2051
L,S,485,4683,1566
S,M,0,5168,1566
L,S,485,5168,1081
S,M,0,5653,1081
L,S,485,5653,596
S,M,0,6138,596
L,S,485,6138,111
S,M,374,6249,111
M,L,374,0,6360
S,M,0,374,6360
L,S,485,374,5875
S,M,0,859,5875
L,S,485,859,5390
S,M,0,1344,5390
L,S,485,1344,4905
S,M,0,1829,4905
L,S,485,1829,4420
S,M,0,2314,4420
L,S,485,2314,3935
S,M,0,2799,3935
L,S,485,2799,3450
S,M,0,3284,3450
L,S,485,3284,2965
S,M,0,3769,2965
L,S,485,3769,2480
S,M,0,4254,2480
L,S,485,4254,1995
S,M,0,4739,1995
L,S,485,4739,1510
S,M,0,5224,1510
L,S,485,5224,1025
S,M,0,5709,1025
L,S,485,5709,540
S,M,0,6194,540
L,S,485,6194,55
S,M,430,6249,55
M,L,430,0,6304
S,M,0,430,6304
L,S,485,430,5819
S,M,0,915,5819
L,S,485,915,5334
S,M,0,1400,5334
L,S,485,1400,4849
S,M,0,1885,4849
L,S,485,1885,4364
S,M,0,2370,4364
L,S,485,2370,3879
S,M,0,2855,3879
L,S,485,2855,3394
S,M,0,3340,3394
L,S,485,3340,2909
S,M,0,3825,2909
L,S,485,3825,2424
S,M,0,4310,2424
L,S,485,4310,1939
S,M,0,4795,1939
L,S,485,4795,1454
S,M,0,5280,1454
L,S,485,5280,969
S,M,0,5765,969
L,S,485,5765,484
S,M,1,6249,484
